hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,hotel_location,payment_method
City Hotel,0,70,2025,January,5,27,2,5,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Transient,4132.0,0,0,Dhaka,
Resort,0,236,2025,May,20,12,0,3,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,3629.0,1,0,Sylhet,Cash
City Hotel,0,1,2024,February,5,3,1,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,8001.0,0,1,Dhaka,Mobile Banking
City Hotel,1,316,2025,May,19,10,0,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,6643.0,0,1,Dhaka,Card
City Hotel,0,200,2025,October,40,2,1,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,4121.0,0,1,Sylhet,Card
City Hotel,1,277,2024,November,46,7,1,2,2,0.0,0,BB,USA,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,4115.0,0,0,Rajshahi,Card
City Hotel,0,2,2025,August,33,9,1,0,2,0.0,0,BB,IND,Direct,Direct,0,0,0,E,0,No Deposit,0,Transient,4092.0,0,2,Dhaka,Bank Transfer
Resort,0,242,2024,May,18,1,4,10,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,E,0,No Deposit,0,Transient,4472.0,0,1,Sylhet,Card
City Hotel,0,4,2025,February,7,7,2,2,1,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,4861.0,1,1,Dhaka,Cash
City Hotel,1,56,2025,June,24,8,0,1,2,0.0,0,BB,BGD,Offline TA/TO,Corporate,0,0,0,A,0,No Deposit,0,Transient-Party,6096.0,0,0,Chattogram,Mobile Banking
City Hotel,1,253,2025,September,40,26,1,2,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,1,No Deposit,0,Transient,2508.0,0,0,Dhaka,Mobile Banking
City Hotel,1,357,2025,May,21,24,0,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,6275.0,0,1,Chattogram,Mobile Banking
City Hotel,1,118,2024,June,23,10,0,1,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,6341.0,0,0,Chattogram,Card
Resort,0,170,2024,July,29,16,5,10,2,0.0,0,HB,SGP,Offline TA/TO,TA/TO,0,0,0,E,0,No Deposit,0,Transient,6441.0,0,0,Kuakata,Cash
Resort,0,207,2025,October,41,4,1,5,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,0,Transient,5047.0,0,0,Coxs_Bazar,Card
City Hotel,1,87,2025,April,15,15,2,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,4501.0,0,0,Rajshahi,Card
City Hotel,1,37,2025,March,11,15,0,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,6737.0,0,0,Dhaka,Card
City Hotel,0,110,2025,April,15,10,1,2,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,6699.0,0,1,Dhaka,Bank Transfer
Resort,0,0,2025,November,45,4,0,2,1,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,1,No Deposit,0,Transient,3357.0,0,1,Sylhet,Mobile Banking
City Hotel,1,74,2025,September,38,18,0,2,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,0,Transient-Party,5986.0,0,0,Dhaka,Mobile Banking
Resort,0,143,2025,March,10,5,2,5,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Transient,3684.0,0,0,Sreemangal,Card
City Hotel,0,2,2025,December,50,11,0,1,2,0.0,0,SC,AUS,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,5607.0,1,0,Sylhet,Card
City Hotel,1,344,2024,June,25,16,0,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,4965.0,0,0,Dhaka,Mobile Banking
City Hotel,1,43,2024,November,49,29,4,11,1,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,3751.0,0,1,Khulna,Mobile Banking
City Hotel,0,100,2025,August,31,1,2,5,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,7278.0,0,0,Dhaka,Card
City Hotel,1,92,2025,July,27,1,2,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,5215.0,0,2,Dhaka,Mobile Banking
City Hotel,1,215,2025,April,15,14,2,2,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,6768.0,0,1,Dhaka,Mobile Banking
Resort,1,208,2024,April,17,19,2,5,2,0.0,0,HB,BGD,Groups,Direct,0,0,0,E,0,Non Refund,0,Transient,4226.0,0,0,Bandarban,Mobile Banking
City Hotel,0,158,2025,March,13,27,1,1,2,0.0,0,BB,SAU,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,5845.0,0,1,Dhaka,Mobile Banking
Resort,1,78,2025,October,41,9,1,2,2,0.0,0,FB,BGD,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,5908.0,0,0,Coxs_Bazar,Card
Resort,0,49,2025,July,31,27,1,5,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,6909.0,0,0,Coxs_Bazar,Cash
Resort,0,0,2024,February,7,17,1,2,2,0.0,0,BB,USA,Direct,Direct,0,0,0,E,0,No Deposit,0,Transient,4253.0,0,0,Bandarban,Mobile Banking
City Hotel,0,133,2024,July,27,7,1,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,3786.0,0,2,Rajshahi,Card
City Hotel,1,80,2024,January,3,20,0,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,5111.0,0,0,Chattogram,Card
Resort,1,199,2024,May,19,2,1,1,2,0.0,0,HB,BGD,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,4965.0,0,0,Sreemangal,Mobile Banking
Resort,1,40,2025,July,30,22,2,4,2,0.0,0,BB,IND,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,7877.0,0,0,Sreemangal,Cash
City Hotel,1,2,2024,November,45,2,0,2,1,0.0,0,BB,ARE,Aviation,Corporate,0,0,0,D,0,No Deposit,0,Transient,6009.0,0,0,Dhaka,Mobile Banking
City Hotel,0,13,2025,March,14,27,2,2,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,6235.0,0,0,Dhaka,Bank Transfer
City Hotel,0,5,2025,November,46,6,2,3,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,5768.0,0,1,Sylhet,Card
City Hotel,1,153,2024,August,32,3,1,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,1,0,A,0,Non Refund,0,Transient,3289.0,0,0,Chattogram,Mobile Banking
City Hotel,0,54,2025,February,7,8,1,4,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,4621.0,0,1,Dhaka,Bank Transfer
Resort,0,10,2025,February,7,12,1,0,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,4190.0,0,1,Coxs_Bazar,Mobile Banking
Resort,1,23,2025,August,32,4,0,3,2,1.0,0,HB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,9105.0,0,0,Kuakata,Mobile Banking
City Hotel,0,235,2024,August,32,6,1,1,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,6420.0,1,2,Dhaka,Mobile Banking
City Hotel,0,242,2025,October,44,28,2,2,2,1.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,4126.0,0,1,Rajshahi,Card
City Hotel,1,185,2025,May,19,12,2,3,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,7349.0,0,0,Dhaka,Cash
City Hotel,1,16,2025,October,44,29,2,1,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,7061.0,0,2,Dhaka,Card
City Hotel,1,229,2025,July,28,12,1,4,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,5638.0,0,0,Sylhet,Bank Transfer
City Hotel,1,158,2024,May,22,24,0,2,1,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,Non Refund,31,Transient,7470.0,0,0,Dhaka,Bank Transfer
City Hotel,0,17,2024,September,39,26,2,2,1,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,9165.0,0,0,Dhaka,Mobile Banking
Resort,0,149,2025,July,30,26,0,4,2,2.0,0,BB,BGD,Direct,Direct,0,0,0,C,0,No Deposit,0,Transient,9339.0,0,0,Sylhet,Bank Transfer
Resort,0,163,2025,October,43,23,1,2,1,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,2735.0,0,1,Sreemangal,Mobile Banking
Resort,0,1,2024,August,33,11,0,1,1,0.0,0,BB,BGD,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,8485.0,0,0,Coxs_Bazar,Bank Transfer
Resort,0,81,2024,April,15,3,2,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,4395.0,0,1,Coxs_Bazar,Mobile Banking
City Hotel,0,91,2024,April,14,2,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,2,No Deposit,0,Transient,6388.0,0,4,Sylhet,Mobile Banking
City Hotel,0,122,2024,April,16,15,0,2,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,56,Transient-Party,4170.0,0,0,Khulna,Card
City Hotel,1,143,2024,November,47,17,0,1,1,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,5657.0,0,1,Dhaka,Mobile Banking
Resort,0,120,2024,August,32,4,2,5,2,0.0,0,BB,CAN,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,6194.0,0,1,Coxs_Bazar,Cash
City Hotel,1,113,2024,February,9,25,0,3,2,,0,BB,BGD,Offline TA/TO,TA/TO,0,1,0,A,0,Non Refund,44,Transient,5731.0,0,0,Dhaka,Mobile Banking
City Hotel,1,395,2025,March,13,21,1,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,1,0,A,0,Non Refund,0,Transient,5121.0,0,0,Dhaka,Card
City Hotel,1,391,2025,August,32,4,0,1,1,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,4639.0,0,0,Dhaka,Bank Transfer
City Hotel,0,71,2024,July,27,7,1,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,8336.0,0,1,Chattogram,Card
Resort,0,7,2025,March,9,2,1,3,1,0.0,0,BB,BGD,Groups,Corporate,0,0,0,A,1,No Deposit,0,Transient-Party,3319.0,0,0,Coxs_Bazar,Card
City Hotel,1,151,2024,July,30,25,2,1,2,0.0,0,HB,BGD,Groups,TA/TO,0,1,0,A,0,Non Refund,0,Transient-Party,5074.0,0,0,Dhaka,Bank Transfer
City Hotel,1,277,2025,November,46,7,1,2,2,0.0,0,BB,IND,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,5383.0,0,0,Chattogram,Mobile Banking
City Hotel,1,169,2025,June,23,8,0,3,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,0,Transient,7572.0,0,0,Chattogram,Mobile Banking
City Hotel,0,158,2024,May,22,25,0,4,2,1.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,13,No Deposit,0,Transient,5411.0,0,1,Dhaka,Mobile Banking
Resort,1,50,2025,October,44,29,0,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,0,No Deposit,0,Transient,4490.0,0,1,Sreemangal,Mobile Banking
City Hotel,0,0,2024,July,27,2,1,0,2,0.0,0,SC,BGD,Direct,Direct,0,0,0,B,1,No Deposit,0,Transient,5465.0,0,0,Chattogram,Mobile Banking
City Hotel,0,73,2024,July,30,24,1,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,6996.0,0,0,Chattogram,Card
City Hotel,0,0,2024,April,18,28,0,1,1,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,3739.0,0,2,Dhaka,Mobile Banking
Resort,0,0,2024,May,18,5,0,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,5611.0,0,0,Coxs_Bazar,Card
City Hotel,1,316,2024,May,21,19,0,2,2,0.0,0,BB,SGP,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,3332.0,0,0,Rajshahi,Cash
City Hotel,0,158,2025,March,13,27,1,1,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,6302.0,0,0,Dhaka,Mobile Banking
Resort,1,43,2024,January,4,27,1,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,4057.0,0,0,Coxs_Bazar,Card
City Hotel,1,364,2025,October,42,16,0,2,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,1,0,A,0,Non Refund,0,Transient-Party,6652.0,0,0,Dhaka,Mobile Banking
Resort,1,219,2024,March,10,2,2,5,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,0,Transient,2918.0,0,0,Kuakata,Cash
City Hotel,1,288,2024,May,19,5,0,3,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,No Deposit,236,Transient-Party,3247.0,0,0,Khulna,Mobile Banking
Resort,0,162,2025,March,13,24,0,3,2,0.0,0,Undefined,BGD,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,6539.0,0,0,Coxs_Bazar,Cash
City Hotel,0,97,2025,August,32,5,1,2,3,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,5296.0,0,1,Rajshahi,Card
Resort,1,21,2025,July,29,17,1,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,E,0,No Deposit,0,Transient,11140.0,0,1,Coxs_Bazar,Card
City Hotel,0,214,2025,November,48,20,2,1,1,0.0,0,BB,BGD,Groups,Corporate,0,0,0,A,2,No Deposit,0,Transient,4071.0,0,0,Chattogram,Mobile Banking
City Hotel,0,1,2025,December,53,29,0,2,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,1,No Deposit,0,Transient,5677.0,0,1,Chattogram,Mobile Banking
City Hotel,0,18,2025,February,7,17,0,2,2,0.0,0,BB,BGD,Direct,Direct,0,0,0,D,0,No Deposit,0,Transient,6181.0,0,0,Dhaka,Card
City Hotel,0,142,2024,May,19,6,1,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,7102.0,0,0,Dhaka,Card
City Hotel,0,99,2025,May,22,30,0,4,2,0.0,0,HB,ARE,Online TA,TA/TO,0,0,0,A,1,No Deposit,0,Transient,8876.0,0,2,Dhaka,Card
Resort,1,320,2024,July,27,4,0,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,4547.0,0,0,Bandarban,Cash
City Hotel,1,211,2024,May,21,20,0,2,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,111,Transient,4852.0,0,0,Chattogram,Mobile Banking
Resort,1,198,2024,October,42,15,2,5,2,0.0,0,BB,CAN,Online TA,TA/TO,0,0,0,D,1,No Deposit,0,Transient-Party,3650.0,0,0,Bandarban,Bank Transfer
City Hotel,0,37,2025,June,27,29,0,1,3,0.0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,5073.0,0,1,Sylhet,Bank Transfer
City Hotel,1,408,2025,May,22,30,0,1,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,6103.0,0,0,Dhaka,Mobile Banking
City Hotel,1,27,2024,February,8,23,0,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,6397.0,0,0,Sylhet,Mobile Banking
City Hotel,1,110,2024,July,30,25,2,1,2,0.0,0,HB,,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,5922.0,0,0,Dhaka,Card
City Hotel,1,129,2025,June,22,2,1,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,7601.0,0,0,Dhaka,Mobile Banking
Resort,1,275,2025,October,41,4,2,0,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,26,0,A,0,Non Refund,0,Transient,3731.0,0,0,Sreemangal,Mobile Banking
City Hotel,0,152,2025,July,29,11,1,1,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,2,No Deposit,0,Transient-Party,5397.0,0,2,Sylhet,Card
Resort,0,43,2025,June,24,11,2,5,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,8958.0,0,1,Coxs_Bazar,Card
City Hotel,0,19,2025,February,7,13,0,1,2,0.0,0,BB,IND,Direct,Direct,0,0,0,D,0,No Deposit,0,Transient,5672.0,0,2,Dhaka,Mobile Banking
City Hotel,0,107,2025,June,24,10,0,2,1,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,5909.0,0,0,Chattogram,Bank Transfer
City Hotel,1,16,2025,February,9,27,2,5,1,0.0,0,BB,BGD,Direct,Direct,0,0,0,D,0,No Deposit,0,Transient,5220.0,0,0,Sylhet,Mobile Banking
City Hotel,1,281,2025,April,16,14,0,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,4287.0,0,0,Chattogram,Mobile Banking
City Hotel,0,1,2025,August,35,27,1,0,1,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,1,No Deposit,0,Transient,4756.0,0,0,Dhaka,Mobile Banking
City Hotel,1,88,2025,June,24,17,0,1,2,1.0,0,HB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,11465.0,0,0,Dhaka,Bank Transfer
Resort,0,4,2024,August,35,23,0,1,1,0.0,0,BB,BGD,Corporate,Corporate,0,0,0,A,0,No Deposit,0,Transient,8335.0,1,0,Coxs_Bazar,Cash
City Hotel,0,111,2025,May,20,14,2,1,2,0.0,0,BB,,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,6836.0,0,0,Chattogram,Mobile Banking
City Hotel,0,74,2025,September,38,18,0,2,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,5681.0,0,0,Sylhet,Cash
Resort,1,190,2024,July,29,17,2,5,3,0.0,0,Undefined,BGD,Direct,Direct,0,0,0,D,3,No Deposit,0,Transient,12989.0,0,0,Coxs_Bazar,Mobile Banking
Resort,0,11,2025,December,50,6,2,0,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Transient,4025.0,0,0,Coxs_Bazar,Mobile Banking
City Hotel,1,46,2024,March,10,6,2,5,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,2,No Deposit,0,Transient,6678.0,0,0,Dhaka,Mobile Banking
Resort,0,240,2024,October,43,21,2,5,2,0.0,0,HB,USA,Offline TA/TO,TA/TO,0,0,0,E,0,No Deposit,0,Contract,3934.0,1,2,Kuakata,Cash
City Hotel,1,279,2025,July,30,23,0,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,1,0,A,0,No Deposit,0,Contract,3424.0,0,0,Sylhet,Card
City Hotel,1,2,2025,November,46,9,3,8,2,0.0,0,BB,BGD,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,5117.0,0,0,Dhaka,Card
Resort,0,54,2025,August,34,18,0,5,2,0.0,0,HB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,8699.0,0,1,Coxs_Bazar,Mobile Banking
City Hotel,0,9,2025,February,6,8,0,4,2,0.0,0,BB,BGD,Direct,Direct,0,0,0,B,1,No Deposit,0,Transient,5707.0,0,0,Chattogram,Bank Transfer
City Hotel,0,64,2024,October,45,31,1,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,5715.0,0,4,Dhaka,Bank Transfer
City Hotel,1,594,2024,February,8,23,0,2,2,0.0,0,BB,,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,3987.0,0,0,Sylhet,Mobile Banking
City Hotel,1,23,2024,February,7,12,1,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,4942.0,0,0,Dhaka,Card
Resort,0,30,2025,August,35,28,0,1,2,0.0,0,BB,BGD,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,8112.0,0,3,Coxs_Bazar,Card
City Hotel,0,4,2024,April,15,12,0,3,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,7021.0,0,2,Rajshahi,Bank Transfer
City Hotel,1,84,2024,May,19,12,0,2,3,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,9999.0,0,0,Dhaka,Card
City Hotel,1,92,2025,November,49,29,0,3,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,Non Refund,50,Transient,6177.0,0,0,Dhaka,Mobile Banking
City Hotel,0,4,2024,September,38,13,0,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,9739.0,0,1,Dhaka,Mobile Banking
City Hotel,1,32,2025,November,46,11,0,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,6590.0,0,1,Dhaka,Card
Resort,0,0,2025,February,8,22,0,1,2,0.0,0,BB,BGD,Direct,Direct,0,0,0,E,0,No Deposit,0,Transient,5905.0,0,0,Coxs_Bazar,Card
City Hotel,0,8,2025,April,15,13,1,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,8746.0,0,1,Dhaka,Mobile Banking
City Hotel,0,73,2024,July,29,12,0,1,2,0.0,0,SC,BGD,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,6268.0,0,1,Dhaka,Cash
City Hotel,1,184,2024,May,22,28,2,3,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,8012.0,0,0,Dhaka,Cash
City Hotel,1,85,2024,July,30,24,2,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,4606.0,0,0,Chattogram,Card
Resort,0,11,2024,January,3,15,0,2,3,1.0,0,BB,BGD,Online TA,TA/TO,0,0,0,H,0,No Deposit,0,Transient,4098.0,0,0,Kuakata,Card
City Hotel,0,4,2024,July,31,27,0,3,3,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,10153.0,1,1,Dhaka,Card
City Hotel,0,26,2024,October,44,31,2,5,2,0.0,0,BB,ARE,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Contract,5155.0,0,1,Dhaka,Card
City Hotel,0,36,2025,March,11,14,0,4,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,5303.0,0,0,Dhaka,Mobile Banking
Resort,1,55,2024,October,41,3,3,6,1,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,5213.0,0,2,Sreemangal,Card
City Hotel,1,135,2025,June,26,30,0,1,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,7042.0,0,0,Sylhet,Card
City Hotel,0,130,2024,September,36,3,2,1,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,5509.0,0,0,Dhaka,
City Hotel,0,25,2025,January,1,6,0,2,2,0.0,0,BB,SAU,Direct,Direct,0,0,0,G,0,No Deposit,0,Transient,10341.0,0,0,Dhaka,Mobile Banking
City Hotel,0,248,2025,April,15,9,2,0,2,0.0,0,BB,SAU,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,5752.0,0,1,Dhaka,Mobile Banking
Resort,1,92,2024,February,9,26,1,2,2,0.0,0,Undefined,BGD,Groups,TA/TO,0,1,0,A,0,Non Refund,0,Transient,5939.0,0,0,Coxs_Bazar,Card
City Hotel,1,233,2025,November,45,7,1,1,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,3909.0,0,0,Chattogram,Cash
City Hotel,1,131,2025,August,35,22,1,3,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,6299.0,0,0,Dhaka,Card
City Hotel,0,183,2025,September,37,8,0,3,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,6371.0,0,1,Dhaka,Mobile Banking
City Hotel,1,355,2025,October,41,7,0,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,1,0,A,0,Non Refund,0,Transient-Party,4749.0,0,0,Dhaka,Card
City Hotel,0,0,2025,March,12,24,0,1,1,0.0,0,BB,ARE,Online TA,TA/TO,1,0,0,A,0,No Deposit,0,Transient,3048.0,0,0,Dhaka,Mobile Banking
City Hotel,0,61,2025,January,2,8,2,3,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,4705.0,0,0,Dhaka,Card
City Hotel,1,96,2025,April,17,26,0,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,6042.0,0,0,Sylhet,Card
City Hotel,0,150,2025,June,25,14,1,5,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,8274.0,0,2,Dhaka,Card
City Hotel,0,181,2025,October,42,11,0,2,1,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,4570.0,0,0,Rajshahi,Card
City Hotel,0,6,2025,December,53,31,0,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,7844.0,0,1,Dhaka,Mobile Banking
City Hotel,0,39,2025,August,33,14,0,2,2,,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,5963.0,0,0,Sylhet,Card
