booking_id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,hotel_location,payment_method
BDH_00113,City Hotel,0,61,2024,April,18,30,1,1,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,B,1,No Deposit,85.0,,0,Transient,5296.0,0,1,Check-Out,2016-05-02,Dhaka,Cash
BDH_00114,City Hotel,0,297,2025,July,29,21,2,2,2,1.0,0,BB,BGD,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,,0,Transient,6220.0,0,0,Check-Out,2017-07-25,Chattogram,Mobile Banking
BDH_00115,City Hotel,0,131,2025,June,23,8,0,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,8328.0,0,1,Check-Out,2017-06-11,Dhaka,Card
BDH_00116,Resort,0,228,2025,September,37,5,6,15,2,0.0,0,HB,BGD,Direct,Direct,0,0,1,D,D,0,No Deposit,,,0,Transient,4858.0,0,1,Check-Out,2016-09-26,Sreemangal,Mobile Banking
BDH_00117,City Hotel,1,330,2025,June,23,2,0,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,4549.0,0,0,Canceled,2015-10-21,Sylhet,Card
BDH_00118,City Hotel,1,53,2025,May,21,18,0,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,6707.0,0,0,Canceled,2016-03-28,Chattogram,Card
BDH_00119,City Hotel,0,144,2025,June,27,26,2,0,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,5564.0,0,1,Check-Out,2016-06-28,Dhaka,Card
BDH_00120,Resort,0,36,2025,December,53,27,2,0,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,6.0,,0,Transient,3547.0,1,0,Check-Out,2015-12-29,Sylhet,Card
BDH_00121,City Hotel,1,313,2025,April,17,29,2,1,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6.0,,0,Transient,4844.0,0,0,Canceled,2017-02-23,Chattogram,Mobile Banking
BDH_00122,Resort,1,32,2024,April,17,19,2,5,2,0.0,0,HB,BGD,Groups,Direct,0,0,0,D,D,0,No Deposit,273.0,,0,Transient-Party,4069.0,0,0,Canceled,2016-03-18,Kuakata,Mobile Banking
BDH_00123,City Hotel,1,524,2025,December,51,15,0,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,4945.0,0,0,Canceled,2015-10-21,Dhaka,Cash
BDH_00124,City Hotel,1,56,2025,March,12,21,0,3,2,0.0,0,BB,ARE,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,86.0,,0,Transient,5483.0,0,0,Canceled,2017-01-24,Dhaka,Bank Transfer
BDH_00125,City Hotel,1,138,2025,August,34,18,0,2,3,0.0,0,BB,AUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,8929.0,0,0,Canceled,2016-08-18,Dhaka,Cash
BDH_00126,City Hotel,0,156,2024,August,35,21,2,1,2,,0,SC,IND,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,6217.0,1,0,Check-Out,2016-08-24,Dhaka,Card
BDH_00127,City Hotel,0,164,2024,October,40,2,0,2,1,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19.0,,0,Transient-Party,6644.0,0,0,Check-Out,2015-10-04,Dhaka,Card
BDH_00128,Resort,0,8,2025,November,48,25,0,1,1,0.0,0,BB,BGD,Corporate,Corporate,0,0,7,A,D,0,No Deposit,,204.0,0,Transient,3808.0,0,1,Check-Out,2015-11-26,Coxs_Bazar,Card
BDH_00129,Resort,0,2,2024,November,47,18,0,2,2,0.0,0,HB,BGD,Direct,TA/TO,0,0,0,A,D,0,No Deposit,,,0,Transient,6162.0,0,2,Check-Out,2016-11-20,Coxs_Bazar,Card
BDH_00130,City Hotel,1,391,2024,July,31,27,0,2,2,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,4431.0,0,0,Canceled,2015-12-09,Chattogram,Mobile Banking
BDH_00131,City Hotel,0,66,2025,November,48,24,0,3,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,5190.0,0,0,Check-Out,2016-11-27,Dhaka,Card
BDH_00132,City Hotel,0,256,2024,August,36,31,0,4,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,4050.0,0,0,Check-Out,2016-09-04,Rajshahi,Mobile Banking
BDH_00133,City Hotel,1,94,2025,August,35,23,0,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,5999.0,0,0,Canceled,2016-05-22,Chattogram,Mobile Banking
BDH_00134,Resort,0,94,2024,February,7,13,1,3,3,0.0,0,HB,IND,Groups,TA/TO,0,0,0,A,A,1,No Deposit,152.0,,0,Transient-Party,5577.0,0,0,Check-Out,2017-02-17,Coxs_Bazar,Cash
BDH_00135,City Hotel,1,97,2024,October,41,5,1,3,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29.0,,0,Transient,6030.0,0,0,Canceled,2015-07-03,Chattogram,Mobile Banking
BDH_00136,City Hotel,0,56,2025,March,10,3,1,3,2,0.0,0,BB,BGD,Groups,Corporate,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,5177.0,0,0,Check-Out,2016-03-07,Dhaka,Cash
BDH_00137,City Hotel,1,191,2025,April,14,6,2,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83.0,,0,Transient,3865.0,0,0,Canceled,2016-09-28,Khulna,Bank Transfer
BDH_00138,Resort,1,9,2025,July,27,1,0,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,242.0,,0,Transient,8855.0,0,1,No-Show,2016-07-01,Coxs_Bazar,Bank Transfer
BDH_00139,City Hotel,0,81,2025,October,45,30,2,1,2,0.0,0,BB,IND,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,4657.0,0,0,Check-Out,2016-11-02,Sylhet,Cash
BDH_00140,City Hotel,1,150,2025,January,4,18,1,4,1,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,19.0,,63,Transient-Party,5391.0,0,0,Canceled,2015-12-14,Dhaka,Cash
BDH_00141,Resort,0,210,2024,August,33,19,2,5,3,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,261.0,,0,Transient,10008.0,0,0,Check-Out,2017-08-26,Coxs_Bazar,Mobile Banking
BDH_00142,City Hotel,0,448,2024,June,24,17,2,1,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,7584.0,0,1,Check-Out,2017-06-20,Dhaka,Cash
BDH_00143,City Hotel,0,152,2024,July,29,10,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,3,No Deposit,9.0,,0,Transient,5603.0,0,3,Check-Out,2016-07-14,Rajshahi,Card
BDH_00144,City Hotel,0,14,2024,September,36,4,2,2,2,0.0,0,HB,BGD,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,15.0,,0,Transient,6821.0,1,3,Check-Out,2015-09-08,Chattogram,Bank Transfer
BDH_00145,City Hotel,1,135,2025,April,16,21,1,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,0,Transient,5561.0,0,0,Canceled,2016-12-07,Dhaka,Card
BDH_00146,City Hotel,0,36,2025,September,40,28,0,3,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,B,0,No Deposit,21.0,,0,Transient-Party,5999.0,0,0,Check-Out,2016-10-01,Dhaka,Card
BDH_00147,City Hotel,0,70,2025,January,5,27,2,5,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,27.0,,0,Transient,4132.0,0,0,Check-Out,2016-02-03,Dhaka,
BDH_00148,Resort,0,236,2025,May,20,12,0,3,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,I,0,No Deposit,315.0,,0,Transient-Party,3629.0,1,0,Check-Out,2016-05-15,Sylhet,Cash
BDH_00149,City Hotel,0,1,2024,February,5,3,1,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,8001.0,0,1,Check-Out,2017-02-06,Dhaka,Mobile Banking
BDH_00150,City Hotel,1,316,2025,May,19,10,0,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,6643.0,0,1,Canceled,2017-01-09,Dhaka,Card
BDH_00151,City Hotel,0,200,2025,October,40,2,1,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,4121.0,0,1,Check-Out,2015-10-05,Sylhet,Card
BDH_00152,City Hotel,1,277,2024,November,46,7,1,2,2,0.0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,4115.0,0,0,Canceled,2016-04-04,Rajshahi,Card
BDH_00153,City Hotel,0,2,2025,August,33,9,1,0,2,0.0,0,BB,IND,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,4092.0,0,2,Check-Out,2015-08-10,Dhaka,Bank Transfer
BDH_00154,Resort,0,242,2024,May,18,1,4,10,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,75.0,,0,Transient,4472.0,0,1,Check-Out,2017-05-15,Sylhet,Card
BDH_00155,City Hotel,0,4,2025,February,7,7,2,2,1,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,4861.0,1,1,Check-Out,2016-02-11,Dhaka,Cash
BDH_00156,City Hotel,1,56,2025,June,24,8,0,1,2,0.0,0,BB,BGD,Offline TA/TO,Corporate,0,0,0,A,A,0,No Deposit,191.0,,0,Transient-Party,6096.0,0,0,Canceled,2016-06-02,Chattogram,Mobile Banking
BDH_00157,City Hotel,1,253,2025,September,40,26,1,2,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,2508.0,0,0,Canceled,2016-01-18,Dhaka,Mobile Banking
BDH_00158,City Hotel,1,357,2025,May,21,24,0,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,6275.0,0,1,Canceled,2017-05-10,Chattogram,Mobile Banking
BDH_00159,City Hotel,1,118,2024,June,23,10,0,1,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,6341.0,0,0,Canceled,2017-04-26,Chattogram,Card
BDH_00160,Resort,0,170,2024,July,29,16,5,10,2,0.0,0,HB,SGP,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,6.0,,0,Transient,6441.0,0,0,Check-Out,2017-07-31,Kuakata,Cash
BDH_00161,Resort,0,207,2025,October,41,4,1,5,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,243.0,,0,Transient,5047.0,0,0,Check-Out,2016-10-10,Coxs_Bazar,Card
BDH_00162,City Hotel,1,87,2025,April,15,15,2,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,4501.0,0,0,Canceled,2017-01-18,Rajshahi,Card
BDH_00163,City Hotel,1,37,2025,March,11,15,0,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,0,Non Refund,378.0,,0,Transient,6737.0,0,0,Canceled,2017-02-06,Dhaka,Card
BDH_00164,City Hotel,0,110,2025,April,15,10,1,2,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,6699.0,0,1,Check-Out,2017-04-13,Dhaka,Bank Transfer
BDH_00165,Resort,0,0,2025,November,45,4,0,2,1,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,3357.0,0,1,Check-Out,2015-11-06,Sylhet,Mobile Banking
BDH_00166,City Hotel,1,74,2025,September,38,18,0,2,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6.0,,0,Transient-Party,5986.0,0,0,Canceled,2015-07-06,Dhaka,Mobile Banking
BDH_00167,Resort,0,143,2025,March,10,5,2,5,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,177.0,,0,Transient,3684.0,0,0,Check-Out,2017-03-12,Sreemangal,Card
BDH_00168,City Hotel,0,2,2025,December,50,11,0,1,2,0.0,0,SC,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,5607.0,1,0,Check-Out,2015-12-12,Sylhet,Card
BDH_00169,City Hotel,1,344,2024,June,25,16,0,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,4965.0,0,0,Canceled,2015-10-21,Dhaka,Mobile Banking
BDH_00170,City Hotel,1,43,2024,November,49,29,4,11,1,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,3751.0,0,1,Canceled,2016-11-14,Khulna,Mobile Banking
BDH_00171,City Hotel,0,100,2025,August,31,1,2,5,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,7278.0,0,0,Check-Out,2017-08-08,Dhaka,Card
BDH_00172,City Hotel,1,92,2025,July,27,1,2,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,5215.0,0,2,Canceled,2015-06-23,Dhaka,Mobile Banking
BDH_00173,City Hotel,1,215,2025,April,15,14,2,2,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,6768.0,0,1,Canceled,2016-10-31,Dhaka,Mobile Banking
BDH_00174,Resort,1,208,2024,April,17,19,2,5,2,0.0,0,HB,BGD,Groups,Direct,0,0,0,E,E,0,Non Refund,273.0,,0,Transient,4226.0,0,0,Canceled,2016-03-18,Bandarban,Mobile Banking
BDH_00175,City Hotel,0,158,2025,March,13,27,1,1,2,0.0,0,BB,SAU,Groups,TA/TO,0,0,0,A,D,0,No Deposit,37.0,,0,Transient-Party,5845.0,0,1,Check-Out,2017-03-29,Dhaka,Mobile Banking
BDH_00176,Resort,1,78,2025,October,41,9,1,2,2,0.0,0,FB,BGD,Groups,TA/TO,0,0,0,A,A,0,Non Refund,134.0,,0,Transient,5908.0,0,0,Canceled,2015-08-14,Coxs_Bazar,Card
BDH_00177,Resort,0,49,2025,July,31,27,1,5,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,6909.0,0,0,Check-Out,2015-08-02,Coxs_Bazar,Cash
BDH_00178,Resort,0,0,2024,February,7,17,1,2,2,0.0,0,BB,USA,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,4253.0,0,0,Check-Out,2017-02-20,Bandarban,Mobile Banking
BDH_00179,City Hotel,0,133,2024,July,27,7,1,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,3786.0,0,2,Check-Out,2017-07-10,Rajshahi,Card
BDH_00180,City Hotel,1,80,2024,January,3,20,0,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,5111.0,0,0,Canceled,2017-01-04,Chattogram,Card
BDH_00181,Resort,1,199,2024,May,19,2,1,1,2,0.0,0,HB,BGD,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,,0,Transient-Party,4965.0,0,0,Canceled,2016-04-18,Sreemangal,Mobile Banking
BDH_00182,Resort,1,40,2025,July,30,22,2,4,2,0.0,0,BB,IND,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,7877.0,0,0,Canceled,2016-06-12,Sreemangal,Cash
BDH_00183,City Hotel,1,2,2024,November,45,2,0,2,1,0.0,0,BB,ARE,Aviation,Corporate,0,0,0,D,D,0,No Deposit,,153.0,0,Transient,6009.0,0,0,Canceled,2016-11-02,Dhaka,Mobile Banking
BDH_00184,City Hotel,0,13,2025,March,14,27,2,2,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,,0,Transient,6235.0,0,0,Check-Out,2016-03-31,Dhaka,Bank Transfer
BDH_00185,City Hotel,0,5,2025,November,46,6,2,3,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,5768.0,0,1,Check-Out,2016-11-11,Sylhet,Card
BDH_00186,City Hotel,1,153,2024,August,32,3,1,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient,3289.0,0,0,Canceled,2015-05-19,Chattogram,Mobile Banking
BDH_00187,City Hotel,0,54,2025,February,7,8,1,4,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,4621.0,0,1,Check-Out,2016-02-13,Dhaka,Bank Transfer
BDH_00188,Resort,0,10,2025,February,7,12,1,0,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,4190.0,0,1,Check-Out,2017-02-13,Coxs_Bazar,Mobile Banking
BDH_00189,Resort,1,23,2025,August,32,4,0,3,2,1.0,0,HB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,,0,Transient,9105.0,0,0,Canceled,2016-07-30,Kuakata,Mobile Banking
BDH_00190,City Hotel,0,235,2024,August,32,6,1,1,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,6420.0,1,2,Check-Out,2016-08-08,Dhaka,Mobile Banking
BDH_00191,City Hotel,0,242,2025,October,44,28,2,2,2,1.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,4126.0,0,1,Check-Out,2016-11-01,Rajshahi,Card
BDH_00192,City Hotel,1,185,2025,May,19,12,2,3,2,0.0,0,SC,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,7349.0,0,0,Canceled,2016-11-08,Dhaka,Cash
BDH_00193,City Hotel,1,16,2025,October,44,29,2,1,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,7061.0,0,2,Canceled,2016-10-24,Dhaka,Card
BDH_00194,City Hotel,1,229,2025,July,28,12,1,4,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,5638.0,0,0,Canceled,2016-11-25,Sylhet,Bank Transfer
BDH_00195,City Hotel,1,158,2024,May,22,24,0,2,1,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37.0,,31,Transient,7470.0,0,0,Canceled,2016-01-18,Dhaka,Bank Transfer
BDH_00196,City Hotel,0,17,2024,September,39,26,2,2,1,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient-Party,9165.0,0,0,Check-Out,2015-09-30,Dhaka,Mobile Banking
BDH_00197,Resort,0,149,2025,July,30,26,0,4,2,2.0,0,BB,BGD,Direct,Direct,0,0,0,C,C,0,No Deposit,250.0,,0,Transient,9339.0,0,0,Check-Out,2017-07-30,Sylhet,Bank Transfer
BDH_00198,Resort,0,163,2025,October,43,23,1,2,1,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,,0,Transient-Party,2735.0,0,1,Check-Out,2015-10-26,Sreemangal,Mobile Banking
BDH_00199,Resort,0,1,2024,August,33,11,0,1,1,0.0,0,BB,BGD,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,8485.0,0,0,Check-Out,2016-08-12,Coxs_Bazar,Bank Transfer
BDH_00200,Resort,0,81,2024,April,15,3,2,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,4395.0,0,1,Check-Out,2016-04-08,Coxs_Bazar,Mobile Banking
BDH_00201,City Hotel,0,91,2024,April,14,2,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,6388.0,0,4,Check-Out,2017-04-06,Sylhet,Mobile Banking
BDH_00202,City Hotel,0,122,2024,April,16,15,0,2,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,151.0,,56,Transient-Party,4170.0,0,0,Check-Out,2016-04-17,Khulna,Card
BDH_00203,City Hotel,1,143,2024,November,47,17,0,1,1,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,5657.0,0,1,Canceled,2016-08-15,Dhaka,Mobile Banking
BDH_00204,Resort,0,120,2024,August,32,4,2,5,2,0.0,0,BB,CAN,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient-Party,6194.0,0,1,Check-Out,2015-08-11,Coxs_Bazar,Cash
BDH_00205,City Hotel,1,113,2024,February,9,25,0,3,2,,0,BB,BGD,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19.0,,44,Transient,5731.0,0,0,Canceled,2015-12-18,Dhaka,Mobile Banking
BDH_00206,City Hotel,1,395,2025,March,13,21,1,2,2,0.0,0,BB,BGD,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient,5121.0,0,0,Canceled,2015-08-10,Dhaka,Card
BDH_00207,City Hotel,1,391,2025,August,32,4,0,1,1,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,4639.0,0,0,Canceled,2015-10-21,Dhaka,Bank Transfer
BDH_00208,City Hotel,0,71,2024,July,27,7,1,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,8336.0,0,1,Check-Out,2017-07-10,Chattogram,Card
BDH_00209,Resort,0,7,2025,March,9,2,1,3,1,0.0,0,BB,BGD,Groups,Corporate,0,0,0,A,A,1,No Deposit,,223.0,0,Transient-Party,3319.0,0,0,Check-Out,2017-03-06,Coxs_Bazar,Card
BDH_00210,City Hotel,1,151,2024,July,30,25,2,1,2,0.0,0,HB,BGD,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient-Party,5074.0,0,0,Canceled,2015-07-09,Dhaka,Bank Transfer
BDH_00211,City Hotel,1,277,2025,November,46,7,1,2,2,0.0,0,BB,IND,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,5383.0,0,0,Canceled,2016-04-04,Chattogram,Mobile Banking
BDH_00212,City Hotel,1,169,2025,June,23,8,0,3,2,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,19.0,,0,Transient,7572.0,0,0,Canceled,2016-12-21,Chattogram,Mobile Banking
BDH_00213,City Hotel,0,158,2024,May,22,25,0,4,2,1.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,D,13,No Deposit,9.0,,0,Transient,5411.0,0,1,Check-Out,2016-05-29,Dhaka,Mobile Banking
BDH_00214,Resort,1,50,2025,October,44,29,0,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,4490.0,0,1,Canceled,2016-10-19,Sreemangal,Mobile Banking
BDH_00215,City Hotel,0,0,2024,July,27,2,1,0,2,0.0,0,SC,BGD,Direct,Direct,0,0,0,B,B,1,No Deposit,,,0,Transient,5465.0,0,0,Check-Out,2017-07-03,Chattogram,Mobile Banking
BDH_00216,City Hotel,0,73,2024,July,30,24,1,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,159.0,,0,Transient,6996.0,0,0,Check-Out,2017-07-28,Chattogram,Card
BDH_00217,City Hotel,0,0,2024,April,18,28,0,1,1,0.0,0,BB,BGD,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,94.0,,0,Transient-Party,3739.0,0,2,Check-Out,2016-04-29,Dhaka,Mobile Banking
BDH_00218,Resort,0,0,2024,May,18,5,0,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,5611.0,0,0,Check-Out,2017-05-07,Coxs_Bazar,Card
BDH_00219,City Hotel,1,316,2024,May,21,19,0,2,2,0.0,0,BB,SGP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,3332.0,0,0,Canceled,2015-10-22,Rajshahi,Cash
BDH_00220,City Hotel,0,158,2025,March,13,27,1,1,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,0,Transient-Party,6302.0,0,0,Check-Out,2017-03-29,Dhaka,Mobile Banking
BDH_00221,Resort,1,43,2024,January,4,27,1,2,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient-Party,4057.0,0,0,Canceled,2017-01-05,Coxs_Bazar,Card
BDH_00222,City Hotel,1,364,2025,October,42,16,0,2,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,6.0,,0,Transient-Party,6652.0,0,0,Canceled,2015-07-06,Dhaka,Mobile Banking
BDH_00223,Resort,1,219,2024,March,10,2,2,5,2,0.0,0,HB,BGD,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,310.0,,0,Transient,2918.0,0,0,Canceled,2015-11-20,Kuakata,Cash
BDH_00224,City Hotel,1,288,2024,May,19,5,0,3,2,0.0,0,BB,BGD,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,236,Transient-Party,3247.0,0,0,Canceled,2016-03-14,Khulna,Mobile Banking
BDH_00225,Resort,0,162,2025,March,13,24,0,3,2,0.0,0,Undefined,BGD,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,6539.0,0,0,Check-Out,2016-03-27,Coxs_Bazar,Cash
BDH_00226,City Hotel,0,97,2025,August,32,5,1,2,3,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,5296.0,0,1,Check-Out,2016-08-08,Rajshahi,Card
BDH_00227,Resort,1,21,2025,July,29,17,1,3,2,0.0,0,BB,BGD,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,11140.0,0,1,Canceled,2017-06-29,Coxs_Bazar,Card
