@relation bd_hotel_bookings_ml-weka.filters.unsupervised.attribute.StringToNominal-Rfirst-last-weka.filters.unsupervised.attribute.NumericToNominal-R2-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute hotel {Resort,'City Hotel'}
@attribute is_canceled {0,1}
@attribute lead_time numeric
@attribute arrival_date_year numeric
@attribute arrival_date_month {December,July,March,April,October,November,September,February,August,May,January,June}
@attribute arrival_date_week_number numeric
@attribute arrival_date_day_of_month numeric
@attribute stays_in_weekend_nights numeric
@attribute stays_in_week_nights numeric
@attribute adults numeric
@attribute children numeric
@attribute babies numeric
@attribute meal {BB,SC,HB,Undefined,FB}
@attribute country {BGD,AUS,CAN,SAU,USA,GBR,IND,ARE,SGP,MYS}
@attribute market_segment {Direct,'Online TA','Offline TA/TO',Groups,Corporate,Aviation,Complementary}
@attribute distribution_channel {Direct,TA/TO,Corporate,GDS}
@attribute is_repeated_guest numeric
@attribute previous_cancellations numeric
@attribute previous_bookings_not_canceled numeric
@attribute reserved_room_type {F,A,D,E,G,B,H,C,P}
@attribute booking_changes numeric
@attribute deposit_type {'No Deposit','Non Refund',Refundable}
@attribute days_in_waiting_list numeric
@attribute customer_type {Transient,Transient-Party,Contract,Group}
@attribute adr numeric
@attribute required_car_parking_spaces numeric
@attribute total_of_special_requests numeric
@attribute hotel_location {Sreemangal,Dhaka,Sylhet,Chattogram,Khulna,Coxs_Bazar,Rajshahi,Kuakata,Bandarban}
@attribute payment_method {'Mobile Banking',Cash,Card,'Bank Transfer'}

@data
'City Hotel',1,0.030207,1,October,0.769231,0.166667,0,0.1,0,0,0,BB,BGD,'Offline TA/TO',TA/TO,1,0.038462,0,A,0,'Non Refund',0,Transient,0.207672,0,0,Dhaka,'Mobile Banking'
'City Hotel',0,0.096979,0,April,0.326923,0.966667,0.083333,0.033333,0.018519,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0.071429,'No Deposit',0,Transient,0.210197,0,0.2,Dhaka,Cash
'City Hotel',0,0.472178,1,July,0.538462,0.666667,0.166667,0.066667,0.018519,0.333333,0,BB,BGD,Direct,Direct,0,0,0,A,0.071429,'No Deposit',0,Transient,0.265753,0,0,Chattogram,'Mobile Banking'
'City Hotel',0,0.208267,1,June,0.423077,0.233333,0,0.1,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.392496,0,0.2,Dhaka,Card
Resort,0,0.36248,1,September,0.692308,0.133333,0.5,0.5,0.018519,0,0,HB,BGD,Direct,Direct,0,0,0.017857,D,0,'No Deposit',0,Transient,0.183862,0,0.2,Sreemangal,'Mobile Banking'
'City Hotel',1,0.524642,1,June,0.423077,0.033333,0,0.066667,0.018519,0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.165284,0,0,Sylhet,Card
'City Hotel',1,0.084261,1,May,0.384615,0.566667,0,0.066667,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.295034,0,0,Chattogram,Card
'City Hotel',0,0.228935,1,June,0.5,0.833333,0.166667,0,0.018519,0,0,SC,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.226311,0,0.2,Dhaka,Card
Resort,0,0.057234,1,December,1,0.866667,0.166667,0,0.018519,0,0,HB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0.071429,'No Deposit',0,Transient,0.105038,0.333333,0,Sylhet,Card
'City Hotel',1,0.497615,1,April,0.307692,0.933333,0.166667,0.033333,0.018519,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.183021,0,0,Chattogram,'Mobile Banking'
Resort,1,0.050874,0,April,0.307692,0.6,0.166667,0.166667,0.018519,0,0,HB,BGD,Groups,Direct,0,0,0,D,0,'No Deposit',0,Transient-Party,0.136424,0,0,Kuakata,'Mobile Banking'
'City Hotel',1,0.833068,1,December,0.961538,0.466667,0,0.066667,0.018519,0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.189093,0,0,Dhaka,Cash
'City Hotel',1,0.08903,1,March,0.211538,0.666667,0,0.1,0.018519,0,0,BB,ARE,'Offline TA/TO',TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.221441,0,0,Dhaka,'Bank Transfer'
'City Hotel',1,0.219396,1,August,0.634615,0.566667,0,0.066667,0.037037,0,0,BB,AUS,'Online TA',TA/TO,0,0,0,D,0,'No Deposit',0,Transient,0.428632,0,0,Dhaka,Cash
'City Hotel',0,0.248013,0,August,0.653846,0.666667,0.166667,0.033333,0.018519,0.03542,0,SC,IND,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.265572,0.333333,0,Dhaka,Card
'City Hotel',0,0.260731,0,October,0.75,0.033333,0,0.066667,0,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.291246,0,0,Dhaka,Card
Resort,0,0.012719,1,November,0.903846,0.8,0,0.033333,0,0,0,BB,BGD,Corporate,Corporate,0,0,0.125,A,0,'No Deposit',0,Transient,0.120731,0,0.2,Coxs_Bazar,Card
Resort,0,0.00318,0,November,0.884615,0.566667,0,0.066667,0.018519,0,0,HB,BGD,Direct,TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.262266,0,0.4,Coxs_Bazar,Card
'City Hotel',1,0.621622,0,July,0.576923,0.866667,0,0.066667,0.018519,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.158189,0,0,Chattogram,'Mobile Banking'
'City Hotel',0,0.104928,1,November,0.903846,0.766667,0,0.1,0.018519,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.203824,0,0,Dhaka,Card
'City Hotel',0,0.406995,0,August,0.673077,1,0,0.133333,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.135281,0,0,Rajshahi,'Mobile Banking'
'City Hotel',1,0.149444,1,August,0.653846,0.733333,0,0.066667,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.252465,0,0,Chattogram,'Mobile Banking'
Resort,0,0.149444,0,February,0.115385,0.4,0.083333,0.1,0.037037,0,0,HB,IND,Groups,TA/TO,0,0,0,A,0.071429,'No Deposit',0,Transient-Party,0.227092,0,0,Coxs_Bazar,Cash
'City Hotel',1,0.154213,0,October,0.769231,0.133333,0.083333,0.1,0,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.254329,0,0,Chattogram,'Mobile Banking'
'City Hotel',0,0.08903,1,March,0.173077,0.066667,0.083333,0.1,0.018519,0,0,BB,BGD,Groups,Corporate,0,0,0,A,0,'No Deposit',0,Transient-Party,0.203042,0,0,Dhaka,Cash
'City Hotel',1,0.303657,1,April,0.25,0.166667,0.166667,0.1,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.124158,0,0,Khulna,'Bank Transfer'
Resort,1,0.014308,1,July,0.5,0,0,0.066667,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,F,0,'No Deposit',0,Transient,0.424182,0,0.2,Coxs_Bazar,'Bank Transfer'
'City Hotel',0,0.128776,1,October,0.846154,0.966667,0.166667,0.033333,0.018519,0,0,BB,IND,Direct,Direct,0,0,0,A,0,'No Deposit',0,Transient,0.171777,0,0,Sylhet,Cash
'City Hotel',1,0.238474,1,January,0.057692,0.566667,0.083333,0.133333,0,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0.071429,'No Deposit',0.161125,Transient-Party,0.215909,0,0,Dhaka,Cash
Resort,0,0.333863,0,August,0.615385,0.6,0.166667,0.166667,0.037037,0,0,HB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.493506,0,0,Coxs_Bazar,'Mobile Banking'
'City Hotel',0,0.712242,0,June,0.442308,0.533333,0.166667,0.033333,0.018519,0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.347763,0,0.2,Dhaka,Cash
'City Hotel',0,0.241653,0,July,0.538462,0.3,0.166667,0.066667,0.018519,0,0,BB,GBR,'Online TA',TA/TO,0,0,0,D,0.214286,'No Deposit',0,Transient,0.228656,0,0.6,Rajshahi,Card
'City Hotel',0,0.022258,0,September,0.673077,0.1,0.166667,0.066667,0.018519,0,0,HB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.301888,0.333333,0.6,Chattogram,'Bank Transfer'
'City Hotel',1,0.214626,1,April,0.288462,0.666667,0.083333,0.066667,0.018519,0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.22613,0,0,Dhaka,Card
'City Hotel',0,0.057234,1,September,0.75,0.9,0,0.1,0.018519,0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.252465,0,0,Dhaka,Card
'City Hotel',0,0.111288,1,January,0.076923,0.866667,0.166667,0.166667,0.018519,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,D,0,'No Deposit',0,Transient,0.140212,0,0,Dhaka,'Mobile Banking'
Resort,0,0.375199,1,May,0.365385,0.366667,0,0.1,0.018519,0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.109969,0.333333,0,Sylhet,Cash
'City Hotel',0,0.00159,0,February,0.076923,0.066667,0.083333,0.066667,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.372835,0,0.2,Dhaka,'Mobile Banking'
'City Hotel',1,0.502385,1,May,0.346154,0.3,0,0.066667,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,D,0,'No Deposit',0,Transient,0.291186,0,0.2,Dhaka,Card
'City Hotel',0,0.317965,1,October,0.75,0.033333,0.083333,0.066667,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.13955,0,0.2,Sylhet,Card
'City Hotel',1,0.440382,0,November,0.865385,0.2,0.083333,0.066667,0.018519,0,0,BB,USA,Groups,TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.13919,0,0,Rajshahi,Card
'City Hotel',0,0.00318,1,August,0.615385,0.266667,0.083333,0,0.018519,0,0,BB,IND,Direct,Direct,0,0,0,E,0,'No Deposit',0,Transient,0.137807,0,0.4,Dhaka,'Bank Transfer'
Resort,0,0.384738,0,May,0.326923,0,0.333333,0.333333,0.018519,0,0,HB,BGD,'Offline TA/TO',TA/TO,0,0,0,E,0,'No Deposit',0,Transient,0.160654,0,0.2,Sylhet,Card
'City Hotel',0,0.006359,1,February,0.115385,0.2,0.166667,0.066667,0,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.184043,0.333333,0.2,Dhaka,Cash
'City Hotel',1,0.08903,1,June,0.442308,0.233333,0,0.033333,0.018519,0,0,BB,BGD,'Offline TA/TO',Corporate,0,0,0,A,0,'No Deposit',0,Transient-Party,0.258297,0,0,Chattogram,'Mobile Banking'
'City Hotel',1,0.402226,1,September,0.75,0.833333,0.083333,0.066667,0,0,0,BB,GBR,'Online TA',TA/TO,0,0,0,A,0.071429,'No Deposit',0,Transient,0.042569,0,0,Dhaka,'Mobile Banking'
'City Hotel',1,0.567568,1,May,0.384615,0.766667,0,0.066667,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.26906,0,0.2,Chattogram,'Mobile Banking'
'City Hotel',1,0.187599,0,June,0.423077,0.3,0,0.033333,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.273028,0,0,Chattogram,Card
Resort,0,0.27027,0,July,0.538462,0.5,0.416667,0.333333,0.018519,0,0,HB,SGP,'Offline TA/TO',TA/TO,0,0,0,E,0,'No Deposit',0,Transient,0.27904,0,0,Kuakata,Cash
Resort,0,0.329094,1,October,0.769231,0.1,0.083333,0.166667,0.018519,0,0,HB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0.071429,'No Deposit',0,Transient,0.195226,0,0,Coxs_Bazar,Card
'City Hotel',1,0.138315,1,April,0.269231,0.466667,0.166667,0.066667,0.018519,0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.162398,0,0,Rajshahi,Card
'City Hotel',1,0.058824,1,March,0.192308,0.466667,0,0.066667,0.018519,0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.296837,0,0,Dhaka,Card
'City Hotel',0,0.174881,1,April,0.269231,0.3,0.083333,0.066667,0.018519,0,0,SC,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.294553,0,0.2,Dhaka,'Bank Transfer'
Resort,0,0,1,November,0.846154,0.1,0,0.066667,0,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0.071429,'No Deposit',0,Transient,0.093615,0,0.2,Sylhet,'Mobile Banking'
'City Hotel',1,0.117647,1,September,0.711538,0.566667,0,0.066667,0.018519,0,0,HB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'Non Refund',0,Transient-Party,0.251684,0,0,Dhaka,'Mobile Banking'
Resort,0,0.227345,1,March,0.173077,0.133333,0.166667,0.166667,0.018519,0,0,HB,BGD,'Offline TA/TO',TA/TO,0,0,0,D,0,'No Deposit',0,Transient,0.113276,0,0,Sreemangal,Card
'City Hotel',0,0.00318,1,December,0.942308,0.333333,0,0.033333,0.018519,0,0,SC,AUS,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.228896,0.333333,0,Sylhet,Card
'City Hotel',1,0.5469,0,June,0.461538,0.5,0,0.066667,0.018519,0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.190296,0,0,Dhaka,'Mobile Banking'
'City Hotel',1,0.068362,0,November,0.923077,0.933333,0.333333,0.366667,0,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.117304,0,0.2,Khulna,'Mobile Banking'
'City Hotel',0,0.158983,1,August,0.576923,0,0.166667,0.166667,0.018519,0,0,SC,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.329365,0,0,Dhaka,Card
'City Hotel',1,0.146264,1,July,0.5,0,0.166667,0.133333,0.018519,0,0,BB,GBR,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.205327,0,0.4,Dhaka,'Mobile Banking'
'City Hotel',1,0.341812,1,April,0.269231,0.433333,0.166667,0.066667,0.018519,0,0,SC,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.298701,0,0.2,Dhaka,'Mobile Banking'
Resort,1,0.330684,0,April,0.307692,0.6,0.166667,0.166667,0.018519,0,0,HB,BGD,Groups,Direct,0,0,0,E,0,'Non Refund',0,Transient,0.145863,0,0,Bandarban,'Mobile Banking'
'City Hotel',0,0.251192,1,March,0.230769,0.866667,0.083333,0.033333,0.018519,0,0,BB,SAU,Groups,TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.243206,0,0.2,Dhaka,'Mobile Banking'
Resort,1,0.124006,1,October,0.769231,0.266667,0.083333,0.066667,0.018519,0,0,FB,BGD,Groups,TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.246994,0,0,Coxs_Bazar,Card
Resort,0,0.077901,1,July,0.576923,0.866667,0.083333,0.166667,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.307179,0,0,Coxs_Bazar,Cash
Resort,0,0,0,February,0.115385,0.533333,0.083333,0.066667,0.018519,0,0,BB,USA,Direct,Direct,0,0,0,E,0,'No Deposit',0,Transient,0.147487,0,0,Bandarban,'Mobile Banking'
'City Hotel',0,0.211447,0,July,0.5,0.2,0.083333,0.066667,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.119408,0,0.4,Rajshahi,Card
'City Hotel',1,0.127186,0,January,0.038462,0.633333,0,0.066667,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.199074,0,0,Chattogram,Card
Resort,1,0.316375,0,May,0.346154,0.033333,0.083333,0.033333,0.018519,0,0,HB,BGD,Groups,TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.190296,0,0,Sreemangal,'Mobile Banking'
Resort,1,0.063593,1,July,0.557692,0.7,0.166667,0.133333,0.018519,0,0,BB,IND,'Online TA',TA/TO,0,0,0,D,0,'No Deposit',0,Transient,0.36538,0,0,Sreemangal,Cash
'City Hotel',1,0.00318,0,November,0.846154,0.033333,0,0.066667,0,0,0,BB,ARE,Aviation,Corporate,0,0,0,D,0,'No Deposit',0,Transient,0.253066,0,0,Dhaka,'Mobile Banking'
'City Hotel',0,0.020668,1,March,0.25,0.866667,0.166667,0.066667,0.018519,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.266655,0,0,Dhaka,'Bank Transfer'
'City Hotel',0,0.007949,1,November,0.865385,0.166667,0.166667,0.1,0.018519,0,0,SC,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.238576,0,0.2,Sylhet,Card
'City Hotel',1,0.243243,0,August,0.596154,0.066667,0.083333,0.066667,0.018519,0,0,BB,BGD,Groups,TA/TO,0,0.038462,0,A,0,'Non Refund',0,Transient,0.089526,0,0,Chattogram,'Mobile Banking'
'City Hotel',0,0.085851,1,February,0.115385,0.233333,0.083333,0.133333,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.169613,0,0.2,Dhaka,'Bank Transfer'
Resort,0,0.015898,1,February,0.115385,0.366667,0.083333,0,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.143699,0,0.2,Coxs_Bazar,'Mobile Banking'
Resort,1,0.036566,1,August,0.596154,0.1,0,0.1,0.018519,0.333333,0,HB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.439214,0,0,Kuakata,'Mobile Banking'
'City Hotel',0,0.373609,0,August,0.596154,0.166667,0.083333,0.033333,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.277778,0.333333,0.4,Dhaka,'Mobile Banking'
'City Hotel',0,0.384738,1,October,0.826923,0.9,0.166667,0.066667,0.018519,0.333333,0,BB,BGD,'Online TA',TA/TO,0,0,0,D,0,'No Deposit',0,Transient,0.139851,0,0.2,Rajshahi,Card
'City Hotel',1,0.294118,1,May,0.346154,0.366667,0.166667,0.1,0.018519,0,0,SC,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.333634,0,0,Dhaka,Cash
'City Hotel',1,0.025437,1,October,0.826923,0.933333,0.166667,0.033333,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.316318,0,0.4,Dhaka,Card
'City Hotel',1,0.36407,1,July,0.519231,0.366667,0.083333,0.133333,0.018519,0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.23076,0,0,Sylhet,'Bank Transfer'
'City Hotel',1,0.251192,0,May,0.403846,0.766667,0,0.066667,0,0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,'Non Refund',0.079284,Transient,0.340909,0,0,Dhaka,'Bank Transfer'
'City Hotel',0,0.027027,0,September,0.730769,0.833333,0.166667,0.066667,0,0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0.071429,'No Deposit',0,Transient-Party,0.442821,0,0,Dhaka,'Mobile Banking'
Resort,0,0.236884,1,July,0.557692,0.833333,0,0.133333,0.018519,0.666667,0,BB,BGD,Direct,Direct,0,0,0,C,0,'No Deposit',0,Transient,0.453283,0,0,Sylhet,'Bank Transfer'
Resort,0,0.259141,1,October,0.807692,0.733333,0.083333,0.066667,0,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.056217,0,0.2,Sreemangal,'Mobile Banking'
Resort,0,0.00159,0,August,0.615385,0.333333,0,0.033333,0,0,0,BB,BGD,Direct,Direct,0,0,0,A,0,'No Deposit',0,Transient,0.401936,0,0,Coxs_Bazar,'Bank Transfer'
Resort,0,0.128776,0,April,0.269231,0.066667,0.166667,0.1,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.156025,0,0.2,Coxs_Bazar,'Mobile Banking'
'City Hotel',0,0.144674,0,April,0.25,0.033333,0.166667,0.066667,0.018519,0,0,BB,GBR,'Online TA',TA/TO,0,0,0,A,0.142857,'No Deposit',0,Transient,0.275854,0,0.8,Sylhet,'Mobile Banking'
'City Hotel',0,0.193959,0,April,0.288462,0.466667,0,0.066667,0.018519,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0.143223,Transient-Party,0.142496,0,0,Khulna,Card
'City Hotel',1,0.227345,0,November,0.884615,0.533333,0,0.033333,0,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.231902,0,0.2,Dhaka,'Mobile Banking'
Resort,0,0.190779,0,August,0.596154,0.1,0.166667,0.166667,0.018519,0,0,BB,CAN,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.26419,0,0.2,Coxs_Bazar,Cash
'City Hotel',1,0.17965,0,February,0.153846,0.8,0,0.1,0.018519,0.03542,0,BB,BGD,'Offline TA/TO',TA/TO,0,0.038462,0,A,0,'Non Refund',0.112532,Transient,0.236352,0,0,Dhaka,'Mobile Banking'
'City Hotel',1,0.627981,1,March,0.230769,0.666667,0.083333,0.066667,0.018519,0,0,BB,BGD,Groups,TA/TO,0,0.038462,0,A,0,'Non Refund',0,Transient,0.199675,0,0,Dhaka,Card
'City Hotel',1,0.621622,1,August,0.596154,0.1,0,0.033333,0,0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.170695,0,0,Dhaka,'Bank Transfer'
'City Hotel',0,0.112878,0,July,0.5,0.2,0.083333,0.066667,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,D,0,'No Deposit',0,Transient,0.392977,0,0.2,Chattogram,Card
Resort,0,0.011129,1,March,0.153846,0.033333,0.083333,0.1,0,0,0,BB,BGD,Groups,Corporate,0,0,0,A,0.071429,'No Deposit',0,Transient-Party,0.09133,0,0,Coxs_Bazar,Card
'City Hotel',1,0.240064,0,July,0.557692,0.8,0.166667,0.033333,0.018519,0,0,HB,BGD,Groups,TA/TO,0,0.038462,0,A,0,'Non Refund',0,Transient-Party,0.196849,0,0,Dhaka,'Bank Transfer'
'City Hotel',1,0.440382,1,November,0.865385,0.2,0.083333,0.066667,0.018519,0,0,BB,IND,Groups,TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.215428,0,0,Chattogram,'Mobile Banking'
'City Hotel',1,0.26868,1,June,0.423077,0.233333,0,0.1,0.018519,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.347042,0,0,Chattogram,'Mobile Banking'
'City Hotel',0,0.251192,0,May,0.403846,0.8,0,0.133333,0.018519,0.333333,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0.928571,'No Deposit',0,Transient,0.217112,0,0.2,Dhaka,'Mobile Banking'
Resort,1,0.079491,1,October,0.826923,0.933333,0,0.033333,0.018519,0,0,BB,GBR,'Online TA',TA/TO,0,0,0,E,0,'No Deposit',0,Transient,0.161736,0,0.2,Sreemangal,'Mobile Banking'
'City Hotel',0,0,0,July,0.5,0.033333,0.083333,0,0.018519,0,0,SC,BGD,Direct,Direct,0,0,0,B,0.071429,'No Deposit',0,Transient,0.220358,0,0,Chattogram,'Mobile Banking'
'City Hotel',0,0.116057,0,July,0.557692,0.766667,0.083333,0.1,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.31241,0,0,Chattogram,Card
'City Hotel',0,0,0,April,0.326923,0.9,0,0.033333,0,0,0,BB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.116582,0,0.4,Dhaka,'Mobile Banking'
Resort,0,0,0,May,0.326923,0.133333,0,0.066667,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient,0.229137,0,0,Coxs_Bazar,Card
'City Hotel',1,0.502385,0,May,0.384615,0.6,0,0.066667,0.018519,0,0,BB,SGP,Groups,TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.092112,0,0,Rajshahi,Cash
'City Hotel',0,0.251192,1,March,0.230769,0.866667,0.083333,0.033333,0.018519,0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.270683,0,0,Dhaka,'Mobile Banking'
Resort,1,0.068362,0,January,0.057692,0.866667,0.083333,0.066667,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.135702,0,0,Coxs_Bazar,Card
'City Hotel',1,0.578696,1,October,0.788462,0.5,0,0.066667,0.018519,0,0,HB,BGD,'Offline TA/TO',TA/TO,0,0.038462,0,A,0,'Non Refund',0,Transient-Party,0.291727,0,0,Dhaka,'Mobile Banking'
Resort,1,0.348172,0,March,0.173077,0.033333,0.166667,0.166667,0.018519,0,0,HB,BGD,'Offline TA/TO',TA/TO,0,0,0,A,0,'Non Refund',0,Transient,0.06722,0,0,Kuakata,Cash
'City Hotel',1,0.45787,0,May,0.346154,0.133333,0,0.1,0.018519,0,0,BB,BGD,Groups,TA/TO,0,0,0,A,0,'No Deposit',0.603581,Transient-Party,0.087001,0,0,Khulna,'Mobile Banking'
Resort,0,0.257552,1,March,0.230769,0.766667,0,0.1,0.018519,0,0,Undefined,BGD,Groups,TA/TO,0,0,0,A,0,'No Deposit',0,Transient-Party,0.284933,0,0,Coxs_Bazar,Cash
'City Hotel',0,0.154213,1,August,0.596154,0.133333,0.083333,0.066667,0.037037,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,D,0,'No Deposit',0,Transient,0.210197,0,0.2,Rajshahi,Card
Resort,1,0.033386,1,July,0.538462,0.533333,0.083333,0.1,0.018519,0,0,BB,BGD,'Online TA',TA/TO,0,0,0,E,0,'No Deposit',0,Transient,0.561568,0,0.2,Coxs_Bazar,Card
'City Hotel',0,0.340223,1,November,0.903846,0.633333,0.166667,0.033333,0,0,0,BB,BGD,Groups,Corporate,0,0,0,A,0.142857,'No Deposit',0,Transient,0.136544,0,0,Chattogram,'Mobile Banking'
'City Hotel',0,0.00159,1,December,1,0.933333,0,0.066667,0.018519,0,0,SC,USA,'Online TA',TA/TO,0,0,0,A,0.071429,'No Deposit',0,Transient,0.233105,0,0.2,Chattogram,'Mobile Banking'
'City Hotel',0,0.028617,1,February,0.115385,0.533333,0,0.066667,0.018519,0,0,BB,BGD,Direct,Direct,0,0,0,D,0,'No Deposit',0,Transient,0.263408,0,0,Dhaka,Card
